trip_id,trip_start_timestamp,trip_end_timestamp,driver_id,driver_name,source_location_address1,source_city,source_province_state,source_country,destination_location_address1,destination_city,destination_province_state,destination_country,total_distance,total_fare,trip_status,delay_start_time_mins,payment_method,payment_Status,customer_id,customer_name
1136,2023-03-08T19:17:52.9070000,2023-03-08T21:17:52.9070000,A16,Stephen,,Kochi,TN,India,,Coimbatore,TN,India,159,1063,Completed,1,Wallet,Completed,19,ABC15
1137,2023-03-08T21:17:52.9070000,2023-03-08T23:17:52.9070000,A17,Steves,,Coimbatore,TN,India,,Salem,TN,India,82,991,Completed,0,Wallet,Completed,20,ABC16
1138,2023-03-08T23:17:52.9070000,2023-03-09T01:17:52.9070000,A18,Akash,,Tanjavor,TN,India,,Trichy,TN,India,374,460,Completed,5,Cash,Cleared,21,ABC17
1139,2023-03-09T01:17:52.9070000,2023-03-09T03:17:52.9070000,A19,Nihit,,Coimbatore,TN,India,,Chennai,TN,India,201,772,Completed,3,Credit/Online Banking,Confirmation awaiting from third party,22,ABC18
1140,2023-03-09T03:17:52.9070000,2023-03-09T05:17:52.9070000,A20,Vishal,,Hosur,KN,India,,Salem,TN,India,217,1487,Completed,3,Wallet,Completed,23,ABC19
1141,2023-03-09T05:17:52.9070000,2023-03-09T07:17:52.9070000,A21,Arun,,Vijayawada,AP,India,,Hyderabad,TS,India,288,1998,Completed,4,Cash,Cleared,24,ABC20
1142,2023-03-09T07:17:52.9070000,2023-03-09T09:17:52.9070000,A22,Ganesh,,Agra,UP,India,,Delhi,NCR,India,137,287,Completed,9,Wallet,Completed,25,ABC21
1143,2023-03-09T09:17:52.9070000,2023-03-09T11:17:52.9070000,A23,Dhruv,,Salem,TN,India,,Chennai,TN,India,216,1283,Completed,2,Wallet,Completed,26,ABC22
1144,2023-03-09T11:17:52.9070000,2023-03-09T13:17:52.9070000,A24,Kumar,,Trichy,TN,India,,Madurai,TN,India,391,1088,Completed,1,Cash,Cleared,27,ABC23
1145,2023-03-09T13:17:52.9070000,2023-03-09T15:17:52.9070000,A25,Gopal,,Chennai,TN,India,,Bangalore,KN,India,263,1316,Completed,7,Credit/Online Banking,Confirmation awaiting from third party,28,ABC24
1146,2023-03-09T15:17:52.9070000,2023-03-09T17:17:52.9070000,A26,Akhil,,Kolkata,WB,India,,Agra,UP,India,91,116,Completed,7,Credit/Online Banking,Confirmation awaiting from third party,29,ABC25
1147,2023-03-09T17:17:52.9070000,2023-03-09T19:17:52.9070000,A27,Hima,,Mumbai,MH,India,,"Delhi ",NCR,India,206,287,Completed,2,Credit/Online Banking,Confirmation awaiting from third party,30,ABC26
1148,2023-03-09T19:17:52.9070000,2023-03-09T21:17:52.9070000,A28,Jack,,Tirupathi,AP,India,,Hyderabad,TS,India,150,1662,Completed,2,Wallet,Completed,31,ABC27
1149,2023-03-09T21:17:52.9070000,2023-03-09T23:17:52.9070000,A29,Manohar,,Tanjavur,TN,India,,Chennai,TN,India,112,1349,Completed,7,Wallet,Completed,32,ABC28
1150,2023-03-09T23:17:52.9070000,2023-03-10T01:17:52.9070000,A30,Pavan,,Delhi,NCR,India,,Amritsar,Punjab,India,238,403,Completed,0,Wallet,Completed,33,ABC29
1151,2023-03-10T01:17:52.9070000,2023-03-10T03:17:52.9070000,A31,Nikshit,,Madurai,TN,India,,Kanchipuram,TN,India,148,1153,Completed,2,Credit/Online Banking,Confirmation awaiting from third party,34,ABC30
1152,2023-03-10T03:17:52.9070000,2023-03-10T05:17:52.9070000,A32,Rahul,,Bangalore,KN,India,,Udupi,KN,India,92,896,Completed,6,Wallet,Completed,35,ABC31
1153,2023-03-10T05:17:52.9070000,2023-03-10T07:17:52.9070000,A33,Umesh,,Bhopal,MP,India,,Indore,MP,India,145,1786,Completed,5,Cash,Cleared,36,ABC32
1154,2023-03-10T07:17:52.9070000,2023-03-10T09:17:52.9070000,A34,Pranav,,Pune,MH,India,,Surat,MH,India,394,1702,Completed,2,Cash,Cleared,37,ABC33
1155,2023-03-10T09:17:52.9070000,2023-03-10T11:17:52.9070000,A35,Surya,,Bangalore,KN,India,,Hosur,KN,India,278,565,Completed,8,Wallet,Completed,38,ABC34
1156,2023-03-10T11:17:52.9070000,2023-03-10T13:17:52.9070000,A36,Kapil,,Coimbatore,TN,India,,Kochi,TN,India,107,1922,Completed,8,Credit/Online Banking,Confirmation awaiting from third party,39,ABC35
1157,2023-03-10T13:17:52.9070000,2023-03-10T15:17:52.9070000,A37,Suresh,,Salem,TN,India,,Coimbatore,TN,India,212,604,Completed,6,Cash,Cleared,0,ABC36
1158,2023-03-10T15:17:52.9070000,2023-03-10T17:17:52.9070000,A38,Ranjith,,Trichy,TN,India,,Tanjavor,TN,India,177,1170,Completed,8,Credit/Online Banking,Confirmation awaiting from third party,1,ABC37
1159,2023-03-10T17:17:52.9070000,2023-03-10T19:17:52.9070000,A39,Sadru,,Chennai,TN,India,,Coimbatore,TN,India,148,1574,Completed,8,Credit/Online Banking,Confirmation awaiting from third party,2,ABC38
1160,2023-03-10T19:17:52.9070000,2023-03-10T21:17:52.9070000,A40,Ramesh,,Salem,TN,India,,Hosur,KN,India,106,474,Completed,7,Cash,Cleared,3,ABC39
1161,2023-03-10T21:17:52.9070000,2023-03-10T23:17:52.9070000,A1,Rama,,Hyderabad,TS,India,,Vijayawada,AP,India,148,1870,Completed,10,Wallet,Completed,4,ABC0
1162,2023-03-10T23:17:52.9070000,2023-03-11T01:17:52.9070000,A2,Sam,,Delhi,NCR,India,,Agra,UP,India,97,728,Completed,10,Credit/Online Banking,Confirmation awaiting from third party,5,ABC1
1163,2023-03-11T01:17:52.9070000,2023-03-11T03:17:52.9070000,A3,Kevin,,Chennai,TN,India,,Salem,TN,India,132,350,Completed,9,Credit/Online Banking,Confirmation awaiting from third party,6,ABC2
1164,2023-03-11T03:17:52.9070000,2023-03-11T05:17:52.9070000,A4,Aaditya,,Madurai,TN,India,,Trichy,TN,India,265,1164,Completed,3,Credit/Online Banking,Confirmation awaiting from third party,7,ABC3
1165,2023-03-11T05:17:52.9070000,2023-03-11T07:17:52.9070000,A5,Sagar,,Bangalore,KN,India,,Chennai,TN,India,385,231,Completed,0,Wallet,Completed,8,ABC4
1166,2023-03-11T07:17:52.9070000,2023-03-11T09:17:52.9070000,A6,David,,Agra,UP,India,,Kolkata,WB,India,392,1124,Completed,2,Wallet,Completed,9,ABC5
1167,2023-03-11T09:17:52.9070000,2023-03-11T11:17:52.9070000,A7,Nivaan,,"Delhi ",NCR,India,,Mumbai,MH,India,168,1554,Completed,6,Cash,Cleared,10,ABC6
1168,2023-03-11T11:17:52.9070000,2023-03-11T13:17:52.9070000,A8,Aarav,,Hyderabad,TS,India,,Tirupathi,AP,India,205,421,Completed,4,Credit/Online Banking,Confirmation awaiting from third party,11,ABC7
1169,2023-03-11T13:17:52.9070000,2023-03-11T15:17:52.9070000,A9,Sadru,,Chennai,TN,India,,Tanjavur,TN,India,252,1364,Completed,1,Wallet,Completed,12,ABC8
1170,2023-03-11T15:17:52.9070000,2023-03-11T17:17:52.9070000,A10,Amith,,Amritsar,Punjab,India,,Delhi,NCR,India,170,1734,Completed,10,Credit/Online Banking,Confirmation awaiting from third party,13,ABC9
1171,2023-03-11T17:17:52.9070000,2023-03-11T19:17:52.9070000,A11,Ajay,,Kanchipuram,TN,India,,Madurai,TN,India,241,1036,Completed,8,Cash,Cleared,14,ABC10
1172,2023-03-11T19:17:52.9070000,2023-03-11T21:17:52.9070000,A12,Nihal,,Udupi,KN,India,,Bangalore,KN,India,129,465,Completed,0,Cash,Cleared,15,ABC11
1173,2023-03-11T21:17:52.9070000,2023-03-11T23:17:52.9070000,A13,Saatvik,,Indore,MP,India,,Bhopal,MP,India,329,1387,Completed,9,Credit/Online Banking,Confirmation awaiting from third party,16,ABC12
1174,2023-03-11T23:17:52.9070000,2023-03-12T01:17:52.9070000,A14,Andrew,,Surat,MH,India,,Pune,MH,India,130,527,Completed,2,Credit/Online Banking,Confirmation awaiting from third party,17,ABC13
1175,2023-03-12T01:17:52.9070000,2023-03-12T03:17:52.9070000,A15,Dinesh,,Hosur,KN,India,,Bangalore,KN,India,305,482,Completed,8,Credit/Online Banking,Confirmation awaiting from third party,18,ABC14
1176,2023-03-12T03:17:52.9070000,2023-03-12T05:17:52.9070000,A16,Stephen,,Kochi,TN,India,,Coimbatore,TN,India,362,1039,Completed,8,Cash,Cleared,19,ABC15
1177,2023-03-12T05:17:52.9070000,2023-03-12T07:17:52.9070000,A17,Steves,,Coimbatore,TN,India,,Salem,TN,India,188,1607,Completed,6,Wallet,Completed,20,ABC16
1178,2023-03-12T07:17:52.9070000,2023-03-12T09:17:52.9070000,A18,Akash,,Tanjavor,TN,India,,Trichy,TN,India,367,363,Completed,7,Wallet,Completed,21,ABC17
1179,2023-03-12T09:17:52.9070000,2023-03-12T11:17:52.9070000,A19,Nihit,,Coimbatore,TN,India,,Chennai,TN,India,165,1927,Completed,6,Cash,Cleared,22,ABC18
1180,2023-03-12T11:17:52.9070000,2023-03-12T13:17:52.9070000,A20,Vishal,,Hosur,KN,India,,Salem,TN,India,328,721,Completed,4,Wallet,Completed,23,ABC19
1181,2023-03-12T13:17:52.9070000,2023-03-12T15:17:52.9070000,A21,Arun,,Vijayawada,AP,India,,Hyderabad,TS,India,55,1010,Completed,2,Cash,Cleared,24,ABC20
1182,2023-03-12T15:17:52.9070000,2023-03-12T17:17:52.9070000,A22,Ganesh,,Agra,UP,India,,Delhi,NCR,India,211,212,Completed,1,Credit/Online Banking,Confirmation awaiting from third party,25,ABC21
1183,2023-03-12T17:17:52.9070000,2023-03-12T19:17:52.9070000,A23,Dhruv,,Salem,TN,India,,Chennai,TN,India,75,594,Completed,5,Wallet,Completed,26,ABC22
1184,2023-03-12T19:17:52.9070000,2023-03-12T21:17:52.9070000,A24,Kumar,,Trichy,TN,India,,Madurai,TN,India,181,1362,Completed,0,Credit/Online Banking,Confirmation awaiting from third party,27,ABC23
1185,2023-03-12T21:17:52.9070000,2023-03-12T23:17:52.9070000,A25,Gopal,,Chennai,TN,India,,Bangalore,KN,India,55,1220,Completed,4,Wallet,Completed,28,ABC24
1186,2023-03-12T23:17:52.9070000,2023-03-13T01:17:52.9070000,A26,Akhil,,Kolkata,WB,India,,Agra,UP,India,153,1619,Completed,9,Cash,Cleared,29,ABC25
1187,2023-03-13T01:17:52.9070000,2023-03-13T03:17:52.9070000,A27,Hima,,Mumbai,MH,India,,"Delhi ",NCR,India,96,204,Completed,7,Credit/Online Banking,Confirmation awaiting from third party,30,ABC26
1188,2023-03-13T03:17:52.9070000,2023-03-13T05:17:52.9070000,A28,Jack,,Tirupathi,AP,India,,Hyderabad,TS,India,164,1376,Completed,9,Credit/Online Banking,Confirmation awaiting from third party,31,ABC27
1189,2023-03-13T05:17:52.9070000,2023-03-13T07:17:52.9070000,A29,Manohar,,Tanjavur,TN,India,,Chennai,TN,India,269,270,Completed,10,Cash,Cleared,32,ABC28
1190,2023-03-13T07:17:52.9070000,2023-03-13T09:17:52.9070000,A30,Pavan,,Delhi,NCR,India,,Amritsar,Punjab,India,348,203,Completed,9,Cash,Cleared,33,ABC29
1191,2023-03-13T09:17:52.9070000,2023-03-13T11:17:52.9070000,A31,Nikshit,,Madurai,TN,India,,Kanchipuram,TN,India,126,806,Completed,4,Cash,Cleared,34,ABC30
1192,2023-03-13T11:17:52.9070000,2023-03-13T13:17:52.9070000,A32,Rahul,,Bangalore,KN,India,,Udupi,KN,India,189,410,Completed,10,Wallet,Completed,35,ABC31
1193,2023-03-13T13:17:52.9070000,2023-03-13T15:17:52.9070000,A33,Umesh,,Bhopal,MP,India,,Indore,MP,India,56,1636,Completed,10,Cash,Cleared,36,ABC32
1194,2023-03-13T15:17:52.9070000,2023-03-13T17:17:52.9070000,A34,Pranav,,Pune,MH,India,,Surat,MH,India,308,1094,Completed,0,Credit/Online Banking,Confirmation awaiting from third party,37,ABC33
1195,2023-03-13T17:17:52.9070000,2023-03-13T19:17:52.9070000,A35,Surya,,Bangalore,KN,India,,Hosur,KN,India,385,341,Completed,0,Wallet,Completed,38,ABC34
1196,2023-03-13T19:17:52.9070000,2023-03-13T21:17:52.9070000,A36,Kapil,,Coimbatore,TN,India,,Kochi,TN,India,69,561,Completed,3,Wallet,Completed,39,ABC35
1197,2023-03-13T21:17:52.9070000,2023-03-13T23:17:52.9070000,A37,Suresh,,Salem,TN,India,,Coimbatore,TN,India,262,1892,Completed,1,Credit/Online Banking,Confirmation awaiting from third party,0,ABC36
1198,2023-03-13T23:17:52.9070000,2023-03-14T01:17:52.9070000,A38,Ranjith,,Trichy,TN,India,,Tanjavor,TN,India,166,1444,Completed,1,Credit/Online Banking,Confirmation awaiting from third party,1,ABC37
1199,2023-03-14T01:17:52.9070000,2023-03-14T03:17:52.9070000,A39,Sadru,,Chennai,TN,India,,Coimbatore,TN,India,320,27,Completed,9,Wallet,Completed,2,ABC38
1200,2023-03-14T03:17:52.9070000,2023-03-14T05:17:52.9070000,A40,Ramesh,,Salem,TN,India,,Hosur,KN,India,258,1401,Completed,8,Credit/Online Banking,Confirmation awaiting from third party,3,ABC39
1201,2023-03-14T05:17:52.9070000,2023-03-14T07:17:52.9070000,A1,Rama,,Hyderabad,TS,India,,Vijayawada,AP,India,140,627,Completed,4,Wallet,Completed,4,ABC0
1202,2023-03-14T07:17:52.9070000,2023-03-14T09:17:52.9070000,A2,Sam,,Delhi,NCR,India,,Agra,UP,India,211,588,Completed,5,Wallet,Completed,5,ABC1
1203,2023-03-14T09:17:52.9070000,2023-03-14T11:17:52.9070000,A3,Kevin,,Chennai,TN,India,,Salem,TN,India,397,593,Completed,3,Credit/Online Banking,Confirmation awaiting from third party,6,ABC2
1204,2023-03-14T11:17:52.9070000,2023-03-14T13:17:52.9070000,A4,Aaditya,,Madurai,TN,India,,Trichy,TN,India,324,141,Completed,3,Cash,Cleared,7,ABC3
1205,2023-03-14T13:17:52.9070000,2023-03-14T15:17:52.9070000,A5,Sagar,,Bangalore,KN,India,,Chennai,TN,India,149,229,Completed,6,Cash,Cleared,8,ABC4
1206,2023-03-14T15:17:52.9070000,2023-03-14T17:17:52.9070000,A6,David,,Agra,UP,India,,Kolkata,WB,India,287,405,Completed,0,Wallet,Completed,9,ABC5
1207,2023-03-14T17:17:52.9070000,2023-03-14T19:17:52.9070000,A7,Nivaan,,"Delhi ",NCR,India,,Mumbai,MH,India,314,957,Completed,1,Credit/Online Banking,Confirmation awaiting from third party,10,ABC6
1208,2023-03-14T19:17:52.9070000,2023-03-14T21:17:52.9070000,A8,Aarav,,Hyderabad,TS,India,,Tirupathi,AP,India,228,1272,Completed,6,Wallet,Completed,11,ABC7
1209,2023-03-14T21:17:52.9070000,2023-03-14T23:17:52.9070000,A9,Sadru,,Chennai,TN,India,,Tanjavur,TN,India,170,18,Completed,8,Cash,Cleared,12,ABC8
1210,2023-03-14T23:17:52.9070000,2023-03-15T01:17:52.9070000,A10,Amith,,Amritsar,Punjab,India,,Delhi,NCR,India,149,1042,Completed,2,Cash,Cleared,13,ABC9
1211,2023-03-15T01:17:52.9070000,2023-03-15T03:17:52.9070000,A11,Ajay,,Kanchipuram,TN,India,,Madurai,TN,India,202,1744,Completed,9,Credit/Online Banking,Confirmation awaiting from third party,14,ABC10
1212,2023-03-15T03:17:52.9070000,2023-03-15T05:17:52.9070000,A12,Nihal,,Udupi,KN,India,,Bangalore,KN,India,103,636,Completed,6,Wallet,Completed,15,ABC11
1213,2023-03-15T05:17:52.9070000,2023-03-15T07:17:52.9070000,A13,Saatvik,,Indore,MP,India,,Bhopal,MP,India,188,15,Completed,7,Wallet,Completed,16,ABC12
1214,2023-03-15T07:17:52.9070000,2023-03-15T09:17:52.9070000,A14,Andrew,,Surat,MH,India,,Pune,MH,India,339,638,Completed,4,Wallet,Completed,17,ABC13
1215,2023-03-15T09:17:52.9070000,2023-03-15T11:17:52.9070000,A15,Dinesh,,Hosur,KN,India,,Bangalore,KN,India,69,552,Completed,5,Credit/Online Banking,Confirmation awaiting from third party,18,ABC14
1216,2023-03-15T11:17:52.9070000,2023-03-15T13:17:52.9070000,A16,Stephen,,Kochi,TN,India,,Coimbatore,TN,India,336,843,Completed,3,Cash,Cleared,19,ABC15
1217,2023-03-15T13:17:52.9070000,2023-03-15T15:17:52.9070000,A17,Steves,,Coimbatore,TN,India,,Salem,TN,India,370,1142,Completed,0,Credit/Online Banking,Confirmation awaiting from third party,20,ABC16
1218,2023-03-15T15:17:52.9070000,2023-03-15T17:17:52.9070000,A18,Akash,,Tanjavor,TN,India,,Trichy,TN,India,355,573,Completed,3,Credit/Online Banking,Confirmation awaiting from third party,21,ABC17
1219,2023-03-15T17:17:52.9070000,2023-03-15T19:17:52.9070000,A19,Nihit,,Coimbatore,TN,India,,Chennai,TN,India,381,60,Completed,9,Wallet,Completed,22,ABC18
1220,2023-03-15T19:17:52.9070000,2023-03-15T21:17:52.9070000,A20,Vishal,,Hosur,KN,India,,Salem,TN,India,318,927,Completed,10,Wallet,Completed,23,ABC19
1221,2023-03-15T21:17:52.9070000,2023-03-15T23:17:52.9070000,A21,Arun,,Vijayawada,AP,India,,Hyderabad,TS,India,66,1520,Completed,9,Cash,Cleared,24,ABC20
1222,2023-03-15T23:17:52.9070000,2023-03-16T01:17:52.9070000,A22,Ganesh,,Agra,UP,India,,Delhi,NCR,India,336,1311,Completed,1,Wallet,Completed,25,ABC21
1223,2023-03-16T01:17:52.9070000,2023-03-16T03:17:52.9070000,A23,Dhruv,,Salem,TN,India,,Chennai,TN,India,92,488,Completed,9,Wallet,Completed,26,ABC22
1224,2023-03-16T03:17:52.9070000,2023-03-16T05:17:52.9070000,A24,Kumar,,Trichy,TN,India,,Madurai,TN,India,171,1901,Completed,9,Credit/Online Banking,Confirmation awaiting from third party,27,ABC23
1225,2023-03-16T05:17:52.9070000,2023-03-16T07:17:52.9070000,A25,Gopal,,Chennai,TN,India,,Bangalore,KN,India,361,1522,Completed,7,Cash,Cleared,28,ABC24
1226,2023-03-16T07:17:52.9070000,2023-03-16T09:17:52.9070000,A26,Akhil,,Kolkata,WB,India,,Agra,UP,India,374,439,Completed,1,Wallet,Completed,29,ABC25
1227,2023-03-16T09:17:52.9070000,2023-03-16T11:17:52.9070000,A27,Hima,,Mumbai,MH,India,,"Delhi ",NCR,India,340,1460,Completed,7,Wallet,Completed,30,ABC26
1228,2023-03-16T11:17:52.9070000,2023-03-16T13:17:52.9070000,A28,Jack,,Tirupathi,AP,India,,Hyderabad,TS,India,167,1664,Completed,2,Wallet,Completed,31,ABC27
1229,2023-03-16T13:17:52.9070000,2023-03-16T15:17:52.9070000,A29,Manohar,,Tanjavur,TN,India,,Chennai,TN,India,95,48,Completed,9,Wallet,Completed,32,ABC28
1230,2023-03-16T15:17:52.9070000,2023-03-16T17:17:52.9070000,A30,Pavan,,Delhi,NCR,India,,Amritsar,Punjab,India,254,1210,Completed,5,Cash,Cleared,33,ABC29
1231,2023-03-16T17:17:52.9070000,2023-03-16T19:17:52.9070000,A31,Nikshit,,Madurai,TN,India,,Kanchipuram,TN,India,311,996,Completed,5,Cash,Cleared,34,ABC30
1232,2023-03-16T19:17:52.9070000,2023-03-16T21:17:52.9070000,A32,Rahul,,Bangalore,KN,India,,Udupi,KN,India,181,1778,Completed,8,Wallet,Completed,35,ABC31
1233,2023-03-16T21:17:52.9070000,2023-03-16T23:17:52.9070000,A33,Umesh,,Bhopal,MP,India,,Indore,MP,India,337,254,Completed,1,Credit/Online Banking,Confirmation awaiting from third party,36,ABC32
1234,2023-03-16T23:17:52.9070000,2023-03-17T01:17:52.9070000,A34,Pranav,,Pune,MH,India,,Surat,MH,India,267,189,Completed,3,Wallet,Completed,37,ABC33
1235,2023-03-17T01:17:52.9070000,2023-03-17T03:17:52.9070000,A35,Surya,,Bangalore,KN,India,,Hosur,KN,India,203,1114,Completed,5,Wallet,Completed,38,ABC34
1236,2023-03-17T03:17:52.9070000,2023-03-17T05:17:52.9070000,A36,Kapil,,Coimbatore,TN,India,,Kochi,TN,India,299,1827,Completed,9,Credit/Online Banking,Confirmation awaiting from third party,39,ABC35
1237,2023-03-17T05:17:52.9070000,2023-03-17T07:17:52.9070000,A37,Suresh,,Salem,TN,India,,Coimbatore,TN,India,369,651,Completed,4,Credit/Online Banking,Confirmation awaiting from third party,0,ABC36
1238,2023-03-17T07:17:52.9070000,2023-03-17T09:17:52.9070000,A38,Ranjith,,Trichy,TN,India,,Tanjavor,TN,India,224,643,Completed,5,Cash,Cleared,1,ABC37
1239,2023-03-17T09:17:52.9070000,2023-03-17T11:17:52.9070000,A39,Sadru,,Chennai,TN,India,,Coimbatore,TN,India,121,587,Completed,3,Cash,Cleared,2,ABC38
1240,2023-03-17T11:17:52.9070000,2023-03-17T13:17:52.9070000,A40,Ramesh,,Salem,TN,India,,Hosur,KN,India,333,1404,Completed,0,Credit/Online Banking,Confirmation awaiting from third party,3,ABC39
1241,2023-03-17T13:17:52.9070000,2023-03-17T15:17:52.9070000,A1,Rama,,Hyderabad,TS,India,,Vijayawada,AP,India,282,1873,Completed,0,Cash,Cleared,4,ABC0
1242,2023-03-17T15:17:52.9070000,2023-03-17T17:17:52.9070000,A2,Sam,,Delhi,NCR,India,,Agra,UP,India,395,1519,Completed,0,Cash,Cleared,5,ABC1
1243,2023-03-17T17:17:52.9070000,2023-03-17T19:17:52.9070000,A3,Kevin,,Chennai,TN,India,,Salem,TN,India,96,1025,Completed,2,Credit/Online Banking,Confirmation awaiting from third party,6,ABC2
1244,2023-03-17T19:17:52.9070000,2023-03-17T21:17:52.9070000,A4,Aaditya,,Madurai,TN,India,,Trichy,TN,India,252,1034,Completed,10,Credit/Online Banking,Confirmation awaiting from third party,7,ABC3
1245,2023-03-17T21:17:52.9070000,2023-03-17T23:17:52.9070000,A5,Sagar,,Bangalore,KN,India,,Chennai,TN,India,145,1882,Completed,9,Wallet,Completed,8,ABC4
1246,2023-03-17T23:17:52.9070000,2023-03-18T01:17:52.9070000,A6,David,,Agra,UP,India,,Kolkata,WB,India,292,655,Completed,3,Cash,Cleared,9,ABC5
1247,2023-03-18T01:17:52.9070000,2023-03-18T03:17:52.9070000,A7,Nivaan,,"Delhi ",NCR,India,,Mumbai,MH,India,259,300,Completed,4,Cash,Cleared,10,ABC6
1248,2023-03-18T03:17:52.9070000,2023-03-18T05:17:52.9070000,A8,Aarav,,Hyderabad,TS,India,,Tirupathi,AP,India,367,724,Completed,5,Cash,Cleared,11,ABC7
1249,2023-03-18T05:17:52.9070000,2023-03-18T07:17:52.9070000,A9,Sadru,,Chennai,TN,India,,Tanjavur,TN,India,396,1146,Completed,2,Wallet,Completed,12,ABC8
1250,2023-03-18T07:17:52.9070000,2023-03-18T09:17:52.9070000,A10,Amith,,Amritsar,Punjab,India,,Delhi,NCR,India,173,1278,Completed,8,Cash,Cleared,13,ABC9
1251,2023-03-18T09:17:52.9070000,2023-03-18T11:17:52.9070000,A11,Ajay,,Kanchipuram,TN,India,,Madurai,TN,India,313,1516,Completed,2,Cash,Cleared,14,ABC10
1252,2023-03-18T11:17:52.9070000,2023-03-18T13:17:52.9070000,A12,Nihal,,Udupi,KN,India,,Bangalore,KN,India,236,1175,Completed,0,Cash,Cleared,15,ABC11
1253,2023-03-18T13:17:52.9070000,2023-03-18T15:17:52.9070000,A13,Saatvik,,Indore,MP,India,,Bhopal,MP,India,126,1687,Completed,2,Credit/Online Banking,Confirmation awaiting from third party,16,ABC12
1254,2023-03-18T15:17:52.9070000,2023-03-18T17:17:52.9070000,A14,Andrew,,Surat,MH,India,,Pune,MH,India,297,378,Completed,4,Cash,Cleared,17,ABC13
1255,2023-03-18T17:17:52.9070000,2023-03-18T19:17:52.9070000,A15,Dinesh,,Hosur,KN,India,,Bangalore,KN,India,150,1380,Completed,8,Cash,Cleared,18,ABC14
1256,2023-03-18T19:17:52.9070000,2023-03-18T21:17:52.9070000,A16,Stephen,,Kochi,TN,India,,Coimbatore,TN,India,96,47,Completed,6,Credit/Online Banking,Confirmation awaiting from third party,19,ABC15
1257,2023-03-18T21:17:52.9070000,2023-03-18T23:17:52.9070000,A17,Steves,,Coimbatore,TN,India,,Salem,TN,India,160,1072,Completed,9,Wallet,Completed,20,ABC16
1258,2023-03-18T23:17:52.9070000,2023-03-19T01:17:52.9070000,A18,Akash,,Tanjavor,TN,India,,Trichy,TN,India,358,1453,Completed,0,Wallet,Completed,21,ABC17
1259,2023-03-19T01:17:52.9070000,2023-03-19T03:17:52.9070000,A19,Nihit,,Coimbatore,TN,India,,Chennai,TN,India,216,1991,Completed,7,Wallet,Completed,22,ABC18
1260,2023-03-19T03:17:52.9070000,2023-03-19T05:17:52.9070000,A20,Vishal,,Hosur,KN,India,,Salem,TN,India,214,1044,Completed,5,Wallet,Completed,23,ABC19
1261,2023-03-19T05:17:52.9070000,2023-03-19T07:17:52.9070000,A21,Arun,,Vijayawada,AP,India,,Hyderabad,TS,India,382,1536,Completed,6,Credit/Online Banking,Confirmation awaiting from third party,24,ABC20
1262,2023-03-19T07:17:52.9070000,2023-03-19T09:17:52.9070000,A22,Ganesh,,Agra,UP,India,,Delhi,NCR,India,339,306,Completed,0,Credit/Online Banking,Confirmation awaiting from third party,25,ABC21
1263,2023-03-19T09:17:52.9070000,2023-03-19T11:17:52.9070000,A23,Dhruv,,Salem,TN,India,,Chennai,TN,India,202,653,Completed,4,Credit/Online Banking,Confirmation awaiting from third party,26,ABC22
1264,2023-03-19T11:17:52.9070000,2023-03-19T13:17:52.9070000,A24,Kumar,,Trichy,TN,India,,Madurai,TN,India,286,1801,Completed,9,Credit/Online Banking,Confirmation awaiting from third party,27,ABC23
